,symbol,product,ticker2,currency,instrument,region,exchange
76,001680,DAESANG CORPORATION,B65F,KRW,Futures,KR,KSE
77,001680,DAESANG CORPORATION,B65U,KRW,Futures,KR,KSE
78,001680,DAESANG CORPORATION,B65M,KRW,Futures,KR,KSE
79,001740,SK NETWORKS CO LTD,C25H,KRW,Futures,KR,KSE
80,001740,SK NETWORKS CO LTD,C25Z,KRW,Futures,KR,KSE
81,001740,SK NETWORKS CO LTD,C25G,KRW,Futures,KR,KSE
82,001740,SK NETWORKS CO LTD,C25F,KRW,Futures,KR,KSE
83,001740,SK NETWORKS CO LTD,C25U,KRW,Futures,KR,KSE
84,001740,SK NETWORKS CO LTD,C25M,KRW,Futures,KR,KSE
85,002380,KCC CORP,D35H,KRW,Futures,KR,KSE
86,002380,KCC CORP,D35Z,KRW,Futures,KR,KSE
87,002380,KCC CORP,D35G,KRW,Futures,KR,KSE
88,002380,KCC CORP,D35F,KRW,Futures,KR,KSE
89,002380,KCC CORP,D35U,KRW,Futures,KR,KSE
90,002380,KCC CORP,D35M,KRW,Futures,KR,KSE
91,002790,AMOREPACIFIC GROUP,CS5H,KRW,Futures,KR,KSE
92,002790,AMOREPACIFIC GROUP,CS5Z,KRW,Futures,KR,KSE
93,002790,AMOREPACIFIC GROUP,CS5G,KRW,Futures,KR,KSE
94,002790,AMOREPACIFIC GROUP,CS5F,KRW,Futures,KR,KSE
95,002790,AMOREPACIFIC GROUP,CS5U,KRW,Futures,KR,KSE
96,002790,AMOREPACIFIC GROUP,CS5M,KRW,Futures,KR,KSE
97,003490,KOREAN AIR LINES CO LTD,575H,KRW,Futures,KR,KSE
98,003490,KOREAN AIR LINES CO LTD,575Z,KRW,Futures,KR,KSE
99,003490,KOREAN AIR LINES CO LTD,575G,KRW,Futures,KR,KSE
100,003490,KOREAN AIR LINES CO LTD,575F,KRW,Futures,KR,KSE
101,003490,KOREAN AIR LINES CO LTD,575U,KRW,Futures,KR,KSE
102,003490,KOREAN AIR LINES CO LTD,575M,KRW,Futures,KR,KSE
103,003550,LG CORP,345H,KRW,Futures,KR,KSE
104,003550,LG CORP,345Z,KRW,Futures,KR,KSE
105,003550,LG CORP,345G,KRW,Futures,KR,KSE
106,003550,LG CORP,345F,KRW,Futures,KR,KSE
107,003550,LG CORP,345U,KRW,Futures,KR,KSE
108,003550,LG CORP,345M,KRW,Futures,KR,KSE
109,003670,POSCO FUTURE M CO LTD,E85H,KRW,Futures,KR,KSE
110,003670,POSCO FUTURE M CO LTD,E85Z,KRW,Futures,KR,KSE
111,003670,POSCO FUTURE M CO LTD,E85G,KRW,Futures,KR,KSE
112,003670,POSCO FUTURE M CO LTD,E85F,KRW,Futures,KR,KSE
113,003670,POSCO FUTURE M CO LTD,E85U,KRW,Futures,KR,KSE
114,003670,POSCO FUTURE M CO LTD,E85M,KRW,Futures,KR,KSE
115,004020,HYUNDAI STEEL CO,325H,KRW,Futures,KR,KSE
116,004020,HYUNDAI STEEL CO,325Z,KRW,Futures,KR,KSE
117,004020,HYUNDAI STEEL CO,325G,KRW,Futures,KR,KSE
118,004020,HYUNDAI STEEL CO,325F,KRW,Futures,KR,KSE
119,004020,HYUNDAI STEEL CO,325U,KRW,Futures,KR,KSE
120,004020,HYUNDAI STEEL CO,325M,KRW,Futures,KR,KSE
121,004170,SHINSEGAE INC,DD5H,KRW,Futures,KR,KSE
122,004170,SHINSEGAE INC,DD5Z,KRW,Futures,KR,KSE
123,004170,SHINSEGAE INC,DD5G,KRW,Futures,KR,KSE
124,004170,SHINSEGAE INC,DD5F,KRW,Futures,KR,KSE
125,004170,SHINSEGAE INC,DD5U,KRW,Futures,KR,KSE
126,004170,SHINSEGAE INC,DD5M,KRW,Futures,KR,KSE
127,004370,NONGSHIM CO LTD,DA5H,KRW,Futures,KR,KSE
128,004370,NONGSHIM CO LTD,DA5Z,KRW,Futures,KR,KSE
129,004370,NONGSHIM CO LTD,DA5G,KRW,Futures,KR,KSE
130,004370,NONGSHIM CO LTD,DA5F,KRW,Futures,KR,KSE
131,004370,NONGSHIM CO LTD,DA5U,KRW,Futures,KR,KSE
132,004370,NONGSHIM CO LTD,DA5M,KRW,Futures,KR,KSE
133,005380,HYUNDAI MOTOR CO,165H,KRW,Futures,KR,KSE
134,005380,HYUNDAI MOTOR CO,165Z,KRW,Futures,KR,KSE
135,005380,HYUNDAI MOTOR CO,165G,KRW,Futures,KR,KSE
136,005380,HYUNDAI MOTOR CO,165F,KRW,Futures,KR,KSE
137,005380,HYUNDAI MOTOR CO,165U,KRW,Futures,KR,KSE
138,005380,HYUNDAI MOTOR CO,165M,KRW,Futures,KR,KSE
139,005490,POSCO HOLDINGS INC,135H,KRW,Futures,KR,KSE
140,005490,POSCO HOLDINGS INC,135Z,KRW,Futures,KR,KSE
141,005490,POSCO HOLDINGS INC,135G,KRW,Futures,KR,KSE
142,005490,POSCO HOLDINGS INC,135F,KRW,Futures,KR,KSE
143,005490,POSCO HOLDINGS INC,135U,KRW,Futures,KR,KSE
144,005490,POSCO HOLDINGS INC,135M,KRW,Futures,KR,KSE
145,005830,DB INSURANCE CO LTD,D05H,KRW,Futures,KR,KSE
146,005830,DB INSURANCE CO LTD,D05Z,KRW,Futures,KR,KSE
147,005830,DB INSURANCE CO LTD,D05G,KRW,Futures,KR,KSE
148,005830,DB INSURANCE CO LTD,D05F,KRW,Futures,KR,KSE
149,005830,DB INSURANCE CO LTD,D05U,KRW,Futures,KR,KSE
150,005830,DB INSURANCE CO LTD,D05M,KRW,Futures,KR,KSE
151,005930,SAMSUNG ELECTRONICS CO LTD,115H,KRW,Futures,KR,KSE
152,005930,SAMSUNG ELECTRONICS CO LTD,115Z,KRW,Futures,KR,KSE
153,005930,SAMSUNG ELECTRONICS CO LTD,115G,KRW,Futures,KR,KSE
154,005930,SAMSUNG ELECTRONICS CO LTD,115F,KRW,Futures,KR,KSE
155,005930,SAMSUNG ELECTRONICS CO LTD,115U,KRW,Futures,KR,KSE
156,005930,SAMSUNG ELECTRONICS CO LTD,115M,KRW,Futures,KR,KSE
157,005940,NH INVESTMENT & SECURITIES C,BZ5H,KRW,Futures,KR,KSE
158,005940,NH INVESTMENT & SECURITIES C,BZ5Z,KRW,Futures,KR,KSE
159,005940,NH INVESTMENT & SECURITIES C,BZ5G,KRW,Futures,KR,KSE
160,005940,NH INVESTMENT & SECURITIES C,BZ5F,KRW,Futures,KR,KSE
161,005940,NH INVESTMENT & SECURITIES C,BZ5U,KRW,Futures,KR,KSE
162,005940,NH INVESTMENT & SECURITIES C,BZ5M,KRW,Futures,KR,KSE
163,006360,GS ENGINEERING & CONSTRUCT,515H,KRW,Futures,KR,KSE
164,006360,GS ENGINEERING & CONSTRUCT,515Z,KRW,Futures,KR,KSE
165,006360,GS ENGINEERING & CONSTRUCT,515G,KRW,Futures,KR,KSE
166,006360,GS ENGINEERING & CONSTRUCT,515F,KRW,Futures,KR,KSE
167,006360,GS ENGINEERING & CONSTRUCT,515U,KRW,Futures,KR,KSE
168,006360,GS ENGINEERING & CONSTRUCT,515M,KRW,Futures,KR,KSE
169,006400,SAMSUNG SDI CO LTD,225H,KRW,Futures,KR,KSE
170,006400,SAMSUNG SDI CO LTD,225Z,KRW,Futures,KR,KSE
171,006400,SAMSUNG SDI CO LTD,225G,KRW,Futures,KR,KSE
172,006400,SAMSUNG SDI CO LTD,225F,KRW,Futures,KR,KSE
173,006400,SAMSUNG SDI CO LTD,225U,KRW,Futures,KR,KSE
174,006400,SAMSUNG SDI CO LTD,225M,KRW,Futures,KR,KSE
175,006650,KOREA PETRO CHEMICAL IND,DJ5H,KRW,Futures,KR,KSE
176,006650,KOREA PETRO CHEMICAL IND,DJ5Z,KRW,Futures,KR,KSE
177,006650,KOREA PETRO CHEMICAL IND,DJ5G,KRW,Futures,KR,KSE
178,006650,KOREA PETRO CHEMICAL IND,DJ5F,KRW,Futures,KR,KSE
179,006650,KOREA PETRO CHEMICAL IND,DJ5U,KRW,Futures,KR,KSE
180,006650,KOREA PETRO CHEMICAL IND,DJ5M,KRW,Futures,KR,KSE
181,006800,MIRAE ASSET SECURITIES CO LT,485H,KRW,Futures,KR,KSE
182,006800,MIRAE ASSET SECURITIES CO LT,485Z,KRW,Futures,KR,KSE
183,006800,MIRAE ASSET SECURITIES CO LT,485G,KRW,Futures,KR,KSE
184,006800,MIRAE ASSET SECURITIES CO LT,485F,KRW,Futures,KR,KSE
185,006800,MIRAE ASSET SECURITIES CO LT,485U,KRW,Futures,KR,KSE
186,006800,MIRAE ASSET SECURITIES CO LT,485M,KRW,Futures,KR,KSE
187,008770,HOTEL SHILLA CO LTD,BQ5H,KRW,Futures,KR,KSE
188,008770,HOTEL SHILLA CO LTD,BQ5Z,KRW,Futures,KR,KSE
189,008770,HOTEL SHILLA CO LTD,BQ5G,KRW,Futures,KR,KSE
190,008770,HOTEL SHILLA CO LTD,BQ5F,KRW,Futures,KR,KSE
191,008770,HOTEL SHILLA CO LTD,BQ5U,KRW,Futures,KR,KSE
192,008770,HOTEL SHILLA CO LTD,BQ5M,KRW,Futures,KR,KSE
193,008930,HANMI SCIENCE CO LTD,CV5H,KRW,Futures,KR,KSE
194,008930,HANMI SCIENCE CO LTD,CV5Z,KRW,Futures,KR,KSE
195,008930,HANMI SCIENCE CO LTD,CV5G,KRW,Futures,KR,KSE
196,008930,HANMI SCIENCE CO LTD,CV5F,KRW,Futures,KR,KSE
197,008930,HANMI SCIENCE CO LTD,CV5U,KRW,Futures,KR,KSE
198,008930,HANMI SCIENCE CO LTD,CV5M,KRW,Futures,KR,KSE
199,009150,SAMSUNG ELECTRO-MECHANICS CO,235H,KRW,Futures,KR,KSE
200,009150,SAMSUNG ELECTRO-MECHANICS CO,235Z,KRW,Futures,KR,KSE
201,009150,SAMSUNG ELECTRO-MECHANICS CO,235G,KRW,Futures,KR,KSE
202,009150,SAMSUNG ELECTRO-MECHANICS CO,235F,KRW,Futures,KR,KSE
203,009150,SAMSUNG ELECTRO-MECHANICS CO,235U,KRW,Futures,KR,KSE
204,009150,SAMSUNG ELECTRO-MECHANICS CO,235M,KRW,Futures,KR,KSE
205,009240,HANSSEM CO LTD,D25H,KRW,Futures,KR,KSE
206,009240,HANSSEM CO LTD,D25Z,KRW,Futures,KR,KSE
207,009240,HANSSEM CO LTD,D25G,KRW,Futures,KR,KSE
208,009240,HANSSEM CO LTD,D25F,KRW,Futures,KR,KSE
209,009240,HANSSEM CO LTD,D25U,KRW,Futures,KR,KSE
210,009240,HANSSEM CO LTD,D25M,KRW,Futures,KR,KSE
211,009420,HANALL BIOPHARMA CO LTD,EE5H,KRW,Futures,KR,KSE
212,009420,HANALL BIOPHARMA CO LTD,EE5Z,KRW,Futures,KR,KSE
213,009420,HANALL BIOPHARMA CO LTD,EE5G,KRW,Futures,KR,KSE
214,009420,HANALL BIOPHARMA CO LTD,EE5F,KRW,Futures,KR,KSE
215,009420,HANALL BIOPHARMA CO LTD,EE5U,KRW,Futures,KR,KSE
216,009420,HANALL BIOPHARMA CO LTD,EE5M,KRW,Futures,KR,KSE
217,009540,HD KOREA SHIPBUILDING & OFFS,395H,KRW,Futures,KR,KSE
218,009540,HD KOREA SHIPBUILDING & OFFS,395Z,KRW,Futures,KR,KSE
219,009540,HD KOREA SHIPBUILDING & OFFS,395G,KRW,Futures,KR,KSE
220,009540,HD KOREA SHIPBUILDING & OFFS,395F,KRW,Futures,KR,KSE
221,009540,HD KOREA SHIPBUILDING & OFFS,395U,KRW,Futures,KR,KSE
222,009540,HD KOREA SHIPBUILDING & OFFS,395M,KRW,Futures,KR,KSE
223,010130,KOREA ZINC CO LTD,B35H,KRW,Futures,KR,KSE
224,010130,KOREA ZINC CO LTD,B35Z,KRW,Futures,KR,KSE
225,010130,KOREA ZINC CO LTD,B35G,KRW,Futures,KR,KSE
226,010130,KOREA ZINC CO LTD,B35F,KRW,Futures,KR,KSE
227,010130,KOREA ZINC CO LTD,B35U,KRW,Futures,KR,KSE
228,010130,KOREA ZINC CO LTD,B35M,KRW,Futures,KR,KSE
229,010140,SAMSUNGHEAVYINDUSTRIES,BF5H,KRW,Futures,KR,KSE
230,010140,SAMSUNGHEAVYINDUSTRIES,BF5Z,KRW,Futures,KR,KSE
231,010140,SAMSUNGHEAVYINDUSTRIES,BF5G,KRW,Futures,KR,KSE
232,010140,SAMSUNGHEAVYINDUSTRIES,BF5F,KRW,Futures,KR,KSE
233,010140,SAMSUNGHEAVYINDUSTRIES,BF5U,KRW,Futures,KR,KSE
234,010140,SAMSUNGHEAVYINDUSTRIES,BF5M,KRW,Futures,KR,KSE
235,010620,HD HYUNDAI MIPO,CD5H,KRW,Futures,KR,KSE
236,010620,HD HYUNDAI MIPO,CD5Z,KRW,Futures,KR,KSE
237,010620,HD HYUNDAI MIPO,CD5G,KRW,Futures,KR,KSE
238,010620,HD HYUNDAI MIPO,CD5F,KRW,Futures,KR,KSE
239,010620,HD HYUNDAI MIPO,CD5U,KRW,Futures,KR,KSE
240,010620,HD HYUNDAI MIPO,CD5M,KRW,Futures,KR,KSE
241,010950,S-OILCORPORATION,B25H,KRW,Futures,KR,KSE
242,010950,S-OILCORPORATION,B25Z,KRW,Futures,KR,KSE
243,010950,S-OILCORPORATION,B25G,KRW,Futures,KR,KSE
244,010950,S-OILCORPORATION,B25F,KRW,Futures,KR,KSE
245,010950,S-OILCORPORATION,B25U,KRW,Futures,KR,KSE
246,010950,S-OILCORPORATION,B25M,KRW,Futures,KR,KSE
247,011070,LG INNOTEK CO LTD,BY5H,KRW,Futures,KR,KSE
248,011070,LG INNOTEK CO LTD,BY5Z,KRW,Futures,KR,KSE
249,011070,LG INNOTEK CO LTD,BY5G,KRW,Futures,KR,KSE
250,011070,LG INNOTEK CO LTD,BY5F,KRW,Futures,KR,KSE
251,011070,LG INNOTEK CO LTD,BY5U,KRW,Futures,KR,KSE
252,011070,LG INNOTEK CO LTD,BY5M,KRW,Futures,KR,KSE
253,011170,LOTTE CHEMICAL CORP,BB5H,KRW,Futures,KR,KSE
254,011170,LOTTE CHEMICAL CORP,BB5Z,KRW,Futures,KR,KSE
255,011170,LOTTE CHEMICAL CORP,BB5G,KRW,Futures,KR,KSE
256,011170,LOTTE CHEMICAL CORP,BB5F,KRW,Futures,KR,KSE
257,011170,LOTTE CHEMICAL CORP,BB5U,KRW,Futures,KR,KSE
258,011170,LOTTE CHEMICAL CORP,BB5M,KRW,Futures,KR,KSE
259,011200,HMM CO LTD,FA5H,KRW,Futures,KR,KSE
260,011200,HMM CO LTD,FA5Z,KRW,Futures,KR,KSE
261,011200,HMM CO LTD,FA5G,KRW,Futures,KR,KSE
262,011200,HMM CO LTD,FA5F,KRW,Futures,KR,KSE
263,011200,HMM CO LTD,FA5U,KRW,Futures,KR,KSE
264,011200,HMM CO LTD,FA5M,KRW,Futures,KR,KSE
265,011210,HYUNDAI WIA CORP,BP5H,KRW,Futures,KR,KSE
266,011210,HYUNDAI WIA CORP,BP5Z,KRW,Futures,KR,KSE
267,011210,HYUNDAI WIA CORP,BP5G,KRW,Futures,KR,KSE
268,011210,HYUNDAI WIA CORP,BP5F,KRW,Futures,KR,KSE
269,011210,HYUNDAI WIA CORP,BP5U,KRW,Futures,KR,KSE
270,011210,HYUNDAI WIA CORP,BP5M,KRW,Futures,KR,KSE
271,011780,KUMHO PETRO CHEMICAL CO LTD,C35H,KRW,Futures,KR,KSE
272,011780,KUMHO PETRO CHEMICAL CO LTD,C35Z,KRW,Futures,KR,KSE
273,011780,KUMHO PETRO CHEMICAL CO LTD,C35G,KRW,Futures,KR,KSE
274,011780,KUMHO PETRO CHEMICAL CO LTD,C35F,KRW,Futures,KR,KSE
275,011780,KUMHO PETRO CHEMICAL CO LTD,C35U,KRW,Futures,KR,KSE
276,011780,KUMHO PETRO CHEMICAL CO LTD,C35M,KRW,Futures,KR,KSE
277,011790,SKC CO LTD,EJ5H,KRW,Futures,KR,KSE
278,011790,SKC CO LTD,EJ5Z,KRW,Futures,KR,KSE
279,011790,SKC CO LTD,EJ5G,KRW,Futures,KR,KSE
280,011790,SKC CO LTD,EJ5F,KRW,Futures,KR,KSE
281,011790,SKC CO LTD,EJ5U,KRW,Futures,KR,KSE
282,011790,SKC CO LTD,EJ5M,KRW,Futures,KR,KSE
283,012330,HYUNDAI MOBIS CO LTD,205H,KRW,Futures,KR,KSE
284,012330,HYUNDAI MOBIS CO LTD,205Z,KRW,Futures,KR,KSE
285,012330,HYUNDAI MOBIS CO LTD,205G,KRW,Futures,KR,KSE
286,012330,HYUNDAI MOBIS CO LTD,205F,KRW,Futures,KR,KSE
287,012330,HYUNDAI MOBIS CO LTD,205U,KRW,Futures,KR,KSE
288,012330,HYUNDAI MOBIS CO LTD,205M,KRW,Futures,KR,KSE
289,012750,S1 CORPORATION,D55H,KRW,Futures,KR,KSE
290,012750,S1 CORPORATION,D55Z,KRW,Futures,KR,KSE
291,012750,S1 CORPORATION,D55G,KRW,Futures,KR,KSE
292,012750,S1 CORPORATION,D55F,KRW,Futures,KR,KSE
293,012750,S1 CORPORATION,D55U,KRW,Futures,KR,KSE
294,012750,S1 CORPORATION,D55M,KRW,Futures,KR,KSE
295,015760,KOREA ELECTRIC POWER CORP,155H,KRW,Futures,KR,KSE
296,015760,KOREA ELECTRIC POWER CORP,155Z,KRW,Futures,KR,KSE
297,015760,KOREA ELECTRIC POWER CORP,155G,KRW,Futures,KR,KSE
298,015760,KOREA ELECTRIC POWER CORP,155F,KRW,Futures,KR,KSE
299,015760,KOREA ELECTRIC POWER CORP,155U,KRW,Futures,KR,KSE
300,015760,KOREA ELECTRIC POWER CORP,155M,KRW,Futures,KR,KSE
301,016360,SAMSUNG SECURITIES CO LTD,175H,KRW,Futures,KR,KSE
302,016360,SAMSUNG SECURITIES CO LTD,175Z,KRW,Futures,KR,KSE
303,016360,SAMSUNG SECURITIES CO LTD,175G,KRW,Futures,KR,KSE
304,016360,SAMSUNG SECURITIES CO LTD,175F,KRW,Futures,KR,KSE
305,016360,SAMSUNG SECURITIES CO LTD,175U,KRW,Futures,KR,KSE
306,016360,SAMSUNG SECURITIES CO LTD,175M,KRW,Futures,KR,KSE
307,017670,SK TELECOM,125H,KRW,Futures,KR,KSE
308,017670,SK TELECOM,125Z,KRW,Futures,KR,KSE
309,017670,SK TELECOM,125G,KRW,Futures,KR,KSE
310,017670,SK TELECOM,125F,KRW,Futures,KR,KSE
311,017670,SK TELECOM,125U,KRW,Futures,KR,KSE
312,017670,SK TELECOM,125M,KRW,Futures,KR,KSE
313,017800,HYUNDAI ELEVATOR CO,DY5H,KRW,Futures,KR,KSE
314,017800,HYUNDAI ELEVATOR CO,DY5Z,KRW,Futures,KR,KSE
315,017800,HYUNDAI ELEVATOR CO,DY5G,KRW,Futures,KR,KSE
316,017800,HYUNDAI ELEVATOR CO,DY5F,KRW,Futures,KR,KSE
317,017800,HYUNDAI ELEVATOR CO,DY5U,KRW,Futures,KR,KSE
318,017800,HYUNDAI ELEVATOR CO,DY5M,KRW,Futures,KR,KSE
319,018260,SAMSUNG SDS CO LTD,C55H,KRW,Futures,KR,KSE
320,018260,SAMSUNG SDS CO LTD,C55Z,KRW,Futures,KR,KSE
321,018260,SAMSUNG SDS CO LTD,C55G,KRW,Futures,KR,KSE
322,018260,SAMSUNG SDS CO LTD,C55F,KRW,Futures,KR,KSE
323,018260,SAMSUNG SDS CO LTD,C55U,KRW,Futures,KR,KSE
324,018260,SAMSUNG SDS CO LTD,C55M,KRW,Futures,KR,KSE
325,018880,HANON SYSTEMS,CY5H,KRW,Futures,KR,KSE
326,018880,HANON SYSTEMS,CY5Z,KRW,Futures,KR,KSE
327,018880,HANON SYSTEMS,CY5G,KRW,Futures,KR,KSE
328,018880,HANON SYSTEMS,CY5F,KRW,Futures,KR,KSE
329,018880,HANON SYSTEMS,CY5U,KRW,Futures,KR,KSE
330,018880,HANON SYSTEMS,CY5M,KRW,Futures,KR,KSE
331,021240,COWAY CO LTD,CW5H,KRW,Futures,KR,KSE
332,021240,COWAY CO LTD,CW5Z,KRW,Futures,KR,KSE
333,021240,COWAY CO LTD,CW5G,KRW,Futures,KR,KSE
334,021240,COWAY CO LTD,CW5F,KRW,Futures,KR,KSE
335,021240,COWAY CO LTD,CW5U,KRW,Futures,KR,KSE
336,021240,COWAY CO LTD,CW5M,KRW,Futures,KR,KSE
337,022100,POSCO DX CO LTD,CN5H,KRW,Futures,KR,KSE
338,022100,POSCO DX CO LTD,CN5Z,KRW,Futures,KR,KSE
339,022100,POSCO DX CO LTD,CN5G,KRW,Futures,KR,KSE
340,022100,POSCO DX CO LTD,CN5F,KRW,Futures,KR,KSE
341,022100,POSCO DX CO LTD,CN5U,KRW,Futures,KR,KSE
342,022100,POSCO DX CO LTD,CN5M,KRW,Futures,KR,KSE
343,023530,LOTTE SHOPPING CO,BA5H,KRW,Futures,KR,KSE
344,023530,LOTTE SHOPPING CO,BA5Z,KRW,Futures,KR,KSE
345,023530,LOTTE SHOPPING CO,BA5G,KRW,Futures,KR,KSE
346,023530,LOTTE SHOPPING CO,BA5F,KRW,Futures,KR,KSE
347,023530,LOTTE SHOPPING CO,BA5U,KRW,Futures,KR,KSE
348,023530,LOTTE SHOPPING CO,BA5M,KRW,Futures,KR,KSE
349,024110,INDUSTRIALBANKOFKOREA,B45H,KRW,Futures,KR,KSE
350,024110,INDUSTRIALBANKOFKOREA,B45Z,KRW,Futures,KR,KSE
351,024110,INDUSTRIALBANKOFKOREA,B45G,KRW,Futures,KR,KSE
352,024110,INDUSTRIALBANKOFKOREA,B45F,KRW,Futures,KR,KSE
353,024110,INDUSTRIALBANKOFKOREA,B45U,KRW,Futures,KR,KSE
354,024110,INDUSTRIALBANKOFKOREA,B45M,KRW,Futures,KR,KSE
355,028050,SAMSUNG E&A CO LTD,ET5H,KRW,Futures,KR,KSE
356,028050,SAMSUNG E&A CO LTD,ET5Z,KRW,Futures,KR,KSE
